# TESS Program G04103

Title: A Survey Of Oscillations And Granulation In Evolved Solar-Type Stars

PI: Huber, Daniel - University Of Hawaii (Manoa)

Type: LARGE

Summary: Brightness variations in high-precision light curves encode powerful information about fundamental properties and convective processes in solar-type stars through oscillations and granulation. However, the current sample of stars with detected oscillations and granulation is focused on the Kepler field, and prime mission TESS data do not provide sufficient time coverage to make precise measurements. Here we propose 2-minute cadence observations to measure oscillations and granulation in evolved solar-type stars, which will enable us to (i) probe the efficiency of convective driving and damping of oscillations, (ii) test stellar models by constraining convective properties such as mixing length parameter and (iii) calibrate granulation metrics for TESS stars.


# Sector 040 targets observed (2 min: 3486, 20 s: 3)
376884305,284.7216,72.6841,9.38,G04103
387238714,308.7793,68.2712,10.97,G04103
387261278,309.3064,70.1821,10.3,G04103
387262677,313.5974,79.5403,11.58,G04103
387262811,313.5814,79.7884,9.08,G04103
387271509,313.989,80.7391,10.93,G04103
387287430,309.6047,67.2876,9.31,G04103
387288630,309.6676,68.9467,10.41,G04103
387290229,309.6761,71.2329,11.91,G04103
387357244,310.4921,67.0197,10.63,G04103
387409873,310.9028,70.1343,9.61,G04103
387449064,311.4587,68.5531,7.99,G04103
387451435,311.4533,71.7736,8.4,G04103
387510353,312.1724,67.6224,9.68,G04103
387510765,312.1073,68.0336,6.6,G04103
387512056,312.0228,69.4476,10.84,G04103
387528960,312.3896,69.0256,10.42,G04103
387563696,312.6731,69.2472,11.11,G04103
387564014,312.7744,69.6014,8.26,G04103
387600736,312.8056,68.8809,10.69,G04103
387606486,313.2415,68.1999,9.76,G04103
387607916,313.1474,69.7916,10.45,G04103
387629220,313.693,70.0981,11.21,G04103
387630544,313.5314,68.723,10.96,G04103
387678553,313.8722,70.4361,10.73,G04103
387701935,314.5502,70.0587,11.47,G04103
387808020,314.97,69.3284,8.57,G04103
387834364,315.7559,69.4566,11.44,G04103
387878215,315.9171,68.443,9.52,G04103
387897783,316.5961,71.4311,5.51,G04103
387897919,316.448,71.2281,8.45,G04103
387951283,316.8181,68.6152,7.81,G04103
387951603,316.7166,68.8233,9.17,G04103
387952231,316.8801,69.1079,10.66,G04103
387956996,316.9034,71.6819,7.71,G04103
388078603,317.8854,70.8252,7.2,G04220;G04123;G04030;G04103
390950562,318.0726,72.4717,8.05,G04103
390973110,318.5296,74.8033,8.31,G04103
390974997,318.4371,72.0146,8.3,G04103
394121909,288.4675,72.3112,11.52,G04103
394123884,288.7221,76.4332,11.2,G04103
402656160,302.3688,70.6791,9.12,G04103
402659688,302.662,71.5292,10.35,G04103
402898028,303.0843,68.9772,9.39,G04103
402898299,302.8524,70.6325,10.94,G04103
403114253,303.7048,67.767,9.24,G04103
403114356,303.2794,68.15,9.43,G04103
403114489,303.4885,69.5124,10.71,G04103
403118018,303.268,69.2076,9.84,G04103
403329161,304.0234,68.8567,10.89,G04103
403332425,304.0334,68.1185,9.92,G04103
403332889,303.9869,70.653,9.94,G04103
406532936,311.4304,79.305,10.56,G04103
417643325,317.1778,72.3186,9.52,G04103
417700529,299.6111,69.8581,9.47,G04103
417701391,299.6247,68.4939,10.7,G04103
418257180,323.3215,72.9606,7.78,G04240;G04103
418262070,323.6236,75.338,11.21,G04103
418262341,323.5528,74.9996,9.15,G04103
418306296,324.0406,76.9454,9.99,G04103
420107870,285.0058,75.0571,8.51,G04103
420114449,290.7018,74.1198,9.67,G04103
420128609,290.4267,75.566,10.61,G04103
420134257,291.3367,75.3463,10.06,G04103
420137064,291.6711,74.0973,8.54,G04103
420137476,291.7464,73.3665,8.09,G04103
420174173,292.0146,72.0767,11.17,G04103
420175346,292.2493,73.9109,10.31,G04103
420264350,305.9005,74.8584,10.83,G04103
420265573,305.7344,77.0866,9.46,G04103
422354419,306.6636,69.2859,9.68,G04103
422355474,306.5349,67.6859,8.1,G04103
422355545,306.7119,67.5663,8.77,G04103
422383542,309.1155,67.7748,11.16,G04103
422389277,318.706,70.1969,8.7,G04103
422452121,319.5153,71.9075,9.46,G04103
422515693,328.6803,70.1718,9.02,G04103
423926210,308.4091,71.1254,9.37,G04103
423926958,308.5769,69.9245,8.94,G04103
424389577,281.2242,73.2808,11.09,G04103
435590505,320.4074,77.9178,9.04,G04103
467325660,311.2116,74.3764,11.26,G04103
467332664,325.8072,75.8246,9.39,G04103
467335867,326.0414,72.066,8.17,G04103
467338788,326.862,75.1702,10.38,G04103
467339123,326.5,75.6275,9.54,G04103
467354611,326.5981,77.3722,9.1,G04171;G04103
154964468,214.3215,85.5981,8.2,G04103
159244204,226.8172,81.6086,11.02,G04103
159290720,228.7151,80.6187,9.31,G04103
159298997,229.8209,81.5457,9.72,G04103
159314468,231.3341,83.8415,9.89,G04103
159332203,232.4655,82.2635,6.52,G04103
159335253,233.8622,77.9318,10.03,G04103
159341742,234.8857,78.1301,11.51,G04103
159342780,234.407,82.3724,8.86,G04103
159345168,235.7562,80.1231,7.78,G04123;G04106;G04103
159345460,235.8388,81.3199,7.82,G04103
159347266,236.4718,82.37,7.82,G04103
159397563,236.7004,82.6642,10.51,G04103
159399028,237.4058,82.8069,7.71,G04103
159399188,237.7642,83.5578,10.29,G04103
159400507,238.1319,82.8373,10.14,G04103
159417267,240.1125,78.4593,9.48,G04103
159417870,239.7012,80.7745,9.09,G04103
159418581,240.679,78.3122,9.19,G04103
159419196,240.6823,80.6581,11.05,G04103
159419968,241.315,78.2705,9.37,G04103
159436661,240.9412,82.4731,8.4,G04103
159438280,241.8045,83.0188,10.11,G04103
159439746,242.2427,83.363,8.76,G04103
159454725,243.2297,80.9795,9.53,G04103
159464570,244.394,79.2267,8.49,G04103
159465199,244.3261,81.6783,10.39,G04103
159466026,245.0369,79.2033,8.37,G04103
159466257,245.0589,80.0427,8.75,G04103
159502654,246.0823,79.5118,8.93,G04103
159509673,247.6207,78.8816,9.8,G04103
159511448,248.2676,79.4526,9.47,G04103
159511903,247.9656,81.1064,10.78,G04103
159539923,248.3898,78.9002,8.15,G04103
160161959,240.7991,84.5799,11.05,G04103
160162930,242.3676,84.2933,8.96,G04103
160195680,259.6969,86.3149,9.59,G04103
160394710,232.082,77.1559,10.51,G04103
160408381,232.8321,76.8225,9.22,G04103
160409535,233.8401,75.6705,9.36,G04103
160438146,235.9097,77.2166,7.8,G04103
160473764,237.7283,77.2653,8.03,G04103
160473885,237.7151,77.8584,8.71,G04103
160492937,239.3703,76.0911,7.49,G04103
160519345,240.5224,77.3325,10.08,G04103
160536538,242.0812,76.9857,9.35,G04103
160536588,241.9394,76.735,9.47,G04103
160599964,243.9391,76.2252,10.33,G04103
160600809,244.3742,75.7569,4.61,G04171;G04103;G04125
160603509,244.889,76.9647,10.85,G04103
229586222,271.4785,74.4156,11.19,G04103
229586778,271.5071,76.1319,7.05,G04103
229588267,271.7207,74.8943,11.42,G04103
229591654,272.6234,77.2811,10.64,G04103
229596329,273.1286,75.1764,8.49,G04133;G04103;G04209
229596524,273.3491,74.5635,8.96,G04103
229598649,273.7408,74.9366,10.95,G04103
229598934,273.6691,75.7653,9.09,G04103
229605412,273.6688,77.2724,10.18,G04103
229606846,274.2487,73.9665,11.36,G04103
229609655,274.7331,77.8278,10.92,G04103
229610288,275.0594,75.6776,10.61,G04103
229612569,277.8185,73.9997,11.27,G04103
229613465,277.4374,76.3745,10.02,G04103
229617303,278.336,74.5836,11.19,G04103
229617452,278.4781,74.9598,10.06,G04103
229617663,278.3056,75.5917,8.07,G04103
229639047,278.8879,74.3419,11.63,G04103
229639079,278.9356,74.2437,10.55,G04103
229647826,280.3622,75.3003,7.21,G04103
229673585,252.8793,77.8997,10.66,G04103
233006934,247.5166,76.0239,9.93,G04103
233495044,249.1478,77.2219,8.67,G04103
233495065,248.8263,77.1203,7.82,G04103
233500965,250.555,76.3062,9.84,G04103
233503400,250.7778,77.5152,5.61,G04103
235676989,282.953,77.1434,8.04,G04103
235713106,253.129,78.912,9.73,G04103
235713899,253.3365,82.0422,9.73,G04103
235716821,254.6697,81.7339,10.61,G04103
235718338,255.054,81.8952,8.53,G04103
235901609,289.6606,80.2127,10.3,G04103
235902129,289.1678,81.7187,9.19,G04103
235904131,290.0962,81.5889,10.11,G04103
235906502,290.6355,82.2195,9.88,G04103
235928376,291.0487,79.7819,7.69,G04103
235928744,291.0885,80.8457,9.48,G04103
235930652,291.6763,80.1676,8.52,G04103
235930829,291.5919,80.6739,10.13,G04103
235931481,291.7214,82.7526,9.16,G04103
235933758,292.1402,83.3866,9.43,G04103
235944462,296.0519,81.6779,9.35,G04103
235947061,296.3106,82.6838,10.23,G04103
235948971,297.0202,81.5865,7.63,G04123;G04103
235951040,297.8806,80.8395,9.32,G04103
235951204,297.9033,81.2566,11.29,G04103
235953399,298.4935,80.8753,8.89,G04103
235953406,298.2067,80.8903,9.9,G04103
235955292,298.9374,79.9588,8.39,G04103
235988682,301.8178,82.2166,6.97,G04103
235990781,302.1116,81.4567,8.73,G04103
235996157,303.7443,83.5819,10.07,G04103
235998618,303.9961,83.8676,9.9,G04103
236002958,305.1826,82.3678,6.58,G04103
236003343,305.345,83.6742,10.55,G04103
237106030,256.1026,81.3751,8.29,G04103
237107005,256.5702,79.2115,10.59,G04103
237107119,257.0149,79.6501,9.48,G04103
237107215,256.96,79.9979,10.99,G04103
237108399,257.37,78.9964,9.88,G04103
263970049,288.2011,81.6363,9.46,G04103
263972079,288.7786,81.6497,7.79,G04103
264026843,305.9948,83.6381,9.96,G04103
264053766,307.76,82.9656,10.39,G04103
264076835,308.3898,83.6773,11.12,G04103
264155848,316.323,82.2894,8.42,G04103
268319776,265.781,85.4399,9.99,G04103;G04039;G04006
268319848,265.7092,85.67,7.26,G04103
268332706,271.4998,84.656,6.91,G04103
288182747,221.8684,83.4552,10.52,G04103
288184843,223.2598,81.6158,9.36,G04103
288239818,224.6602,81.2123,9.76,G04103
288268074,259.6391,78.928,8.56,G04103
288268259,259.5216,79.576,9.97,G04195;G04231;G04103
288268548,259.7482,80.6784,9.97,G04103
288269126,259.7217,83.3375,7.01,G04103
288299418,261.3889,79.2556,8.61,G04103
288300641,262.3186,78.3853,9.04,G04103
288312013,262.1036,83.3824,9.26,G04103
288314298,262.7107,81.3196,9.72,G04103
288344479,263.5507,79.5911,9.59,G04103
288346083,264.4037,79.2135,6.95,G04171;G04103
288346549,264.5983,80.6505,8.7,G04103
288347573,264.987,78.671,9.61,G04103
288347732,264.8559,79.1637,8.01,G04103
288383369,265.8911,80.6965,9.72,G04103
288383445,266.0536,80.943,8.69,G04103
288389789,266.2354,82.8759,8.59,G04103
288390524,266.8633,79.343,10.7,G04103
288392195,267.2148,79.3331,7.14,G04103
288407499,268.5246,78.6798,7.19,G04103
288408294,268.3553,81.3114,8.65,G04103
288468223,270.0164,80.0017,5.57,G04103
288468229,270.0399,80.0048,5.19,G04103
288470537,270.6193,82.0861,10.86,G04103
288471786,271.4598,80.2401,10.28,G04103
288510703,272.3548,79.6975,10.23,G04103
288514357,273.3964,78.4994,11.08,G04103
288516301,273.893,79.0649,6.78,G04103
288516513,273.5668,79.7346,10.48,G04103
288516853,273.4976,80.6585,7.99,G04023;G04242;G04103;G04039
288517142,273.6849,81.6777,10.81,G04103
288525528,274.664,78.3612,10.24,G04103
288601699,276.3606,79.1553,9.81,G04103
288602077,275.8752,80.0971,9.73,G04103
288602151,276.2029,80.3678,10.19,G04103
288602208,275.9058,80.5251,10.66,G04103
288602288,276.2755,80.7817,8.55,G04103
288603924,276.8925,79.7951,7.76,G04103
288608226,276.7675,80.6074,11.37,G04103
288608436,276.5444,81.3115,11.21,G04103
288631931,277.8589,83.6024,10.42,G04103
288634689,279.1614,79.6433,10.22,G04103
288637660,279.7141,82.4012,10.08,G04103
288637736,279.5419,82.6941,9.39,G04103
288671625,280.9341,78.0561,9.63,G04103
288673363,280.5849,80.1526,10.89,G04103
288673464,280.6527,80.3056,8.37,G04103
288675308,280.5957,83.0015,9.4,G04103
288676431,281.2858,78.5724,11.45,G04103
288735206,281.6449,79.2574,9.61,G04103
288735530,281.8878,80.161,7.83,G04103
315758151,310.9002,82.6579,9.11,G04103
320324464,246.5819,76.4884,8.88,G04103
320324501,246.5799,76.6731,9.99,G04103
328998018,248.9207,78.764,11.49,G04103
328998151,248.9847,79.2044,7.34,G04103
329153361,267.9843,77.8384,10.98,G04103
334678630,245.5739,75.7736,11.52,G04103
334678654,245.4983,75.887,9.31,G04103
334678798,245.3071,76.4708,11.54,G04103
335660769,216.2634,83.7248,8.76,G04103
335662043,217.2253,83.4809,8.77,G04103
335964921,281.9677,77.1813,10.05,G04103
335964994,281.9142,76.9771,11.07,G04103
341874225,275.4314,75.9446,11.52,G04123;G04106;G04103
350695162,287.1963,77.9261,9.59,G04103
350695465,287.3642,78.6796,10.44,G04103
356787356,268.9102,76.0701,8.28,G04103
356821824,269.2813,76.7722,11.32,G04103
362219178,285.3555,82.2592,9.34,G04103
362220646,286.1298,80.1061,9.24,G04103
362221105,286.0253,81.3618,9.13,G04103
362223157,286.6187,80.9771,8.58,G04103
367737611,249.491,79.202,10.07,G04103
367737979,249.8804,80.3412,9.84,G04103
367836197,275.5191,75.8627,7.61,G04103
367839745,275.9244,76.5932,9.65,G04103
367853713,276.2706,75.498,10.32,G04103
367857279,276.8568,77.0596,11.41,G04103
376926030,284.4872,77.0504,6.17,G04103;G04060
394030068,282.4779,78.8402,7.58,G04103
394049115,283.1904,79.364,9.93,G04103
394050264,283.0229,82.6853,10.14,G04103
394090105,284.558,78.581,8.95,G04103
397515140,290.0933,85.8623,10.98,G04103
398265349,308.0531,83.2096,9.98,G04103
398338027,300.7395,84.0721,11.02,G04103
398338077,301.4245,84.1932,8.29,G04103
406537438,303.4148,84.731,10.77,G04103
417573243,263.8993,84.3071,9.61,G04103
417618640,287.3623,85.3456,10.52,G04103
420109622,282.4349,84.498,11.21,G04103
420110027,282.0537,85.6171,8.96,G04103
420266041,307.4919,83.9953,9.39,G04103
422828136,270.0006,74.9047,10.15,G04103
424388542,281.3018,76.2622,9.54,G04103
441720646,255.1232,77.6148,7.54,G04103
441721258,255.4175,75.2971,5.88,G04171;G04103
441724132,256.2187,76.6901,9.96,G04103
441727161,256.649,77.7847,9.34,G04103
441733141,258.0245,75.1884,8.75,G04103
441737505,259.0534,77.4951,10.84,G04103
441740368,259.6746,75.8925,10.06,G04103
441741602,260.0189,75.3763,9.45,G04171;G04103
441764892,260.9811,76.3933,10.54,G04103
441768698,262.0823,76.7095,8.21,G04103
441788380,262.5214,76.3924,9.26,G04103
441788616,262.3425,75.6376,8.14,G04103
441791080,262.8537,75.5275,10.12,G04103
441791160,262.5438,75.8393,10.69,G04103
441798524,264.486,75.4834,9.83,G04103
441799933,264.6027,75.1749,10.37,G04103
441803555,265.5422,75.3127,10.11,G04103
441806023,265.7064,75.9978,10.62,G04103
441810025,266.6609,76.3534,9.42,G04103
441810716,267.1016,77.0297,6.98,G04103
441813918,267.3637,76.9644,4.55,G04103;G04125
459957448,250.2914,86.0442,9.04,G04103
462547568,218.9953,82.7989,11.53,G04103
138330603,83.1903,83.404,8.43,G04103
138330741,82.7992,83.9756,8.62,G04103
138399440,89.0834,82.7389,9.69,G04103
138401079,90.0222,81.3508,9.77,G04103
138401783,89.9635,83.7037,9.03,G04103
138415213,90.7397,82.7517,7.05,G04103
138421111,92.5318,82.2818,11.69,G04103
138440397,93.8182,81.303,10.73,G04103
138470783,94.5655,82.4987,10.8,G04103
138476432,96.1767,81.5837,10.69,G04103
141523878,101.8214,81.7688,10.26,G04103
141524218,101.3962,82.8886,9.29,G04103
141532985,102.4323,82.5756,9.87,G04103
141533202,102.2614,83.463,9.41,G04103
142118939,81.1677,82.4065,10.8,G04103
150293806,111.3555,85.7383,7.74,G04103
150295550,113.1754,84.2727,9.3,G04103
150315191,115.7594,84.5121,9.17,G04103
150316513,117.276,85.387,11.33,G04103
154717787,157.3228,89.0819,9.3,G04103
154719481,162.3027,87.8589,8.32,G04103
154786240,168.6071,86.6206,9.66,G04103
154810419,176.9483,87.7832,9.85,G04103
154841643,184.2351,86.4358,5.89,G04103
154841835,183.8303,87.7004,5.93,G04103
154872719,193.2762,86.662,8.09,G04103
154873586,194.1302,85.8845,7.35,G04103
154905433,198.0337,87.5393,8.19,G04103
154907119,199.9887,85.772,8.95,G04103
154908264,201.0255,86.7937,10.14,G04103
160083208,224.5854,87.0062,7.61,G04103
160113825,227.8624,87.6897,9.81,G04103
160146389,237.3589,89.1484,9.93,G04103
160163824,242.3953,88.5117,8.84,G04103
160183698,245.9141,88.4413,8.99,G04103
160185733,247.9803,88.0826,10.54,G04103
160223356,260.1545,87.3754,8.03,G04103
160224595,261.3712,88.7322,9.92,G04103
256770926,59.622,81.7018,9.56,G04103
256773905,60.3843,81.5568,9.47,G04103
258641278,136.4273,87.7617,10.02,G04103
264225264,319.3911,82.518,8.07,G04103
264295273,320.2368,82.0394,8.75,G04103
264305519,320.97,83.2833,8.17,G04103
264305624,321.0714,83.5671,7.95,G04103
264308127,321.4719,82.1345,11.41,G04103
264333770,322.1407,83.8479,8.19,G04103
264698502,326.2907,85.9045,8.92,G04103
264699842,330.3826,85.969,9.98,G04103
264722385,330.967,86.1352,9.32,G04103
264898915,341.8008,83.2479,9.8,G04103
268428461,280.3111,87.1557,10.31,G04103
289832112,74.4371,82.1027,10.72,G04103
289832316,74.0244,82.6997,9.58,G04103
289832496,74.245,83.2992,7.67,G04103
289948447,99.5921,81.3866,10.24,G04103
293566872,145.5802,85.8979,10.27,G04103
303255224,37.0619,85.1799,9.01,G04103
317318740,348.7796,83.4469,8.68,G04103
319518503,52.2859,83.6928,10.17,G04103
328817222,147.2536,86.8518,7.96,G04103
331792009,34.0248,82.5226,9.85,G04103
331793565,34.4488,79.3158,11.21,G04103
331850345,36.3894,83.7721,10.84,G04103
334312117,97.5067,85.2878,9.54,G04103
357953186,72.1835,82.294,9.31,G04103
358018245,125.4762,87.2154,10.12,G04103
358019231,125.9929,85.9236,10.29,G04103
358028315,127.494,85.2531,11.1,G04103
372369709,77.2021,86.3183,9.37,G04103
372976059,306.4603,85.3384,11.37,G04103
385444723,24.2044,82.2477,8.93,G04103
387018550,99.0703,85.9348,10.23,G04103
387021371,101.8371,87.4914,10.37,G04103
387021511,101.5127,88.5685,9.85,G04103
387043618,104.882,85.9572,8.66,G04103
387069566,119.1567,85.1003,10.07,G04103
387089996,122.3418,87.8209,10.48,G04103
388528970,357.7188,82.9048,9.17,G04103
388561724,358.003,83.3679,9.02,G04103
396451920,342.7999,82.5534,10.31,G04103
397046397,49.6253,83.0727,9.35,G04103
397071707,53.7111,81.9137,11.03,G04103
397096848,54.4945,82.0381,10.07,G04103
397120730,39.9548,85.0588,8.03,G04103
397133929,52.8724,85.7253,9.0,G04103
397139907,55.2045,89.1047,7.69,G04103
397155236,62.522,86.6256,5.46,G04103
397289637,72.0178,85.4469,8.25,G04103
397515414,290.584,86.5387,10.01,G04103
398339094,300.29,88.67,9.99,G04103
398357764,314.9422,84.125,9.37,G04103
398370671,314.8594,87.0188,10.07,G04103
399764600,28.3643,81.0623,10.3,G04103
399795544,29.345,79.8503,10.58,G04103
399829382,30.664,78.9112,7.54,G04103
399854603,31.0193,79.8606,9.52,G04103
399857398,31.4804,79.1518,11.4,G04103
399858906,31.6755,81.6276,8.93,G04103
399926281,38.8278,82.1058,9.09,G04103
400154861,43.9036,82.3999,7.89,G04103
400157355,44.87,80.7957,8.97,G04103
400427789,291.8878,86.4457,9.87,G04103
402874872,25.9924,84.4502,11.2,G04103
402875572,25.688,85.2166,9.15,G04103
402876616,25.8215,86.9041,10.25,G04103
402879742,28.4989,84.33,8.4,G04103
402881826,30.5822,85.7414,8.73,G04103
402978864,15.4946,83.8625,10.51,G04103
406537731,303.136,85.5964,9.27,G04103
407575080,3.5472,82.286,10.43,G04103
408547534,93.2346,84.0977,8.1,G04103
408548752,93.9888,84.1166,8.19,G04103
408704171,15.134,81.6962,9.72,G04103
408730594,24.6938,81.9147,9.37,G04103
417619218,287.1227,87.9137,9.24,G04103
420110320,282.2169,86.744,8.78,G04103
420266743,308.1451,85.8354,10.89,G04103
420266803,307.3852,86.0166,9.43,G04103
420287575,312.344,83.9424,6.74,G04103
420302986,312.0037,87.5376,8.15,G04171;G04103
420593598,42.7868,83.2283,9.7,G04103
420682615,22.008,80.4873,10.28,G04103
420727498,22.7892,82.7288,11.77,G04103
420747447,63.9734,81.819,9.99,G04103
426735574,71.2282,81.985,10.94,G04103
427059011,60.8786,81.5764,7.26,G04103
428772263,26.4469,80.3346,10.04,G04103
428785484,27.5363,81.8113,8.46,G04103
428786438,69.0798,84.1696,7.94,G04103
428786599,68.9921,84.5233,8.98,G04103
428797599,41.3116,83.6191,8.21,G04103
428812049,43.3517,83.5106,8.96,G04103
428860468,45.2125,83.1581,8.33,G04103
428892432,84.4366,81.5217,10.58,G04103
429021927,351.5931,83.7588,8.62,G04103
429031846,324.0145,87.7841,7.91,G04103
435680711,18.1384,80.9288,9.97,G04103
435744939,18.6591,80.6681,9.48,G04103
459856883,68.8526,85.5272,6.07,G04103
459858017,72.7906,84.624,8.31,G04103
459858190,73.0054,84.9621,10.31,G04103
459865619,81.8315,85.3338,10.84,G04103
459867888,84.0944,87.8315,8.96,G04103
459871035,88.7733,84.1333,9.82,G04103
459873019,90.7802,85.2193,10.07,G04103
459873029,90.7204,85.2462,10.1,G04103
459892799,103.046,84.7957,9.88,G04103
459902539,123.5295,87.6921,8.81,G04103
459929200,160.2903,86.3258,9.97,G04103
461493704,328.132,84.8238,8.54,G04103
461497076,331.7116,85.4099,7.49,G04103
461498973,333.5404,86.4634,10.09,G04103
461515386,336.6266,87.6262,9.85,G04103
461516735,337.6229,86.5299,8.82,G04103
461519908,340.7901,86.6099,8.92,G04103
461539159,346.2195,85.9862,10.77,G04103
461540260,347.7468,84.6168,10.45,G04103
461544668,348.9743,87.9055,10.3,G04103
461546144,350.6255,87.0295,9.97,G04103
461547729,351.927,86.5591,6.72,G04220;G04103
461562599,354.4802,86.6796,9.31,G04103
461564233,354.8811,86.4911,10.61,G04103
461566189,355.9549,87.3547,9.02,G04103
461572878,355.715,88.8455,8.86,G04103
461586311,2.5253,84.152,8.01,G04103
461598712,10.6507,84.3727,8.76,G04103
461598920,9.8995,84.7479,7.37,G04103
461601047,11.0265,85.1023,10.22,G04103
461618287,12.7485,84.6356,8.21,G04103
461626526,14.3162,86.9171,9.5,G04103
461628482,16.4644,87.3195,8.07,G04103
461637942,20.6596,86.4225,9.52,G04103
461650168,23.2458,85.2184,10.4,G04103
468319961,9.9413,82.4942,5.84,G04103
468328368,10.6716,81.7897,8.39,G04103
470086946,326.6899,83.6664,10.18,G04103
470110376,327.5808,82.5477,10.42,G04103
470150497,331.1878,82.5897,9.46,G04103
470154089,332.2672,83.6574,9.68,G04103
470168788,334.7804,82.7353,9.24,G04103
470198372,337.0201,83.1752,9.88,G04103
470198406,337.154,83.2613,10.77,G04103
470675463,292.329,88.5271,9.03,G04103
470677450,296.5544,86.0021,10.79,G04171;G04103
470677461,296.3014,86.046,8.64,G04103
470680809,302.1449,85.1241,6.61,G04103
470681050,302.3457,85.9247,9.36,G04103
51904828,48.0299,85.8629,10.35,G04103
51922965,52.4135,84.0467,6.66,G04103
51924181,52.1481,87.3947,8.71,G04103
264451790,323.5709,81.1755,8.2,G04103
264451851,324.1192,81.3253,9.61,G04103
264454439,324.4956,80.5243,11.62,G04103
264454498,324.3517,80.6334,9.61,G04103
